AE000041196	,189.94117647058823,189.94117647058823
AFM00040938	,10.0,10.0
AGE00147718	,165.74183006535947,165.74183006535947
AGM00060518	,151.69454545454545,151.69454545454545
AGM00060566	,150.88778877887788,150.88778877887788
AJ000037661	,99.8157894736842,99.8157894736842
AJ000037844	,126.73529411764706,126.73529411764706
AJ000037925	,126.6,126.6
AM000037781	,-58.18082191780822,-58.18082191780822
AM000037808	,16.738095238095237,16.738095238095237
AM000037958	,106.66666666666667,106.66666666666667
ARM00087016	,158.7537688442211,
ARM00087022	,140.36885245901638,
ARM00087166	,150.1822429906542,150.1822429906542
ARM00087289	,147.59126984126985,147.59126984126985
ARM00087328	,106.36363636363636,106.36363636363636
ARM00087349	,102.7764705882353,102.7764705882353
ARM00087436	,106.6798418972332,106.6798418972332
ARM00087550	,101.4,101.4
ARM00087688	,77.3,77.3
ARM00087814	,30.911290322580644,30.911290322580644
ASN00002032	,203.18539325842696,203.18539325842696
ASN00006022	,172.17079889807164,172.17079889807164
ASN00007057	,149.58309037900875,149.58309037900875
ASN00008137	,123.54820936639119,123.54820936639119
ASN00008251	,149.23480662983425,149.23480662983425
ASN00009034	,143.18082191780823,143.18082191780823
ASN00009109	,106.77310924369748,106.77310924369748
ASN00010111	,114.8076923076923,114.8076923076923
ASN00010612	,111.30813953488372,111.30813953488372
ASN00010633	,110.54237288135593,110.54237288135593
ASN00010648	,94.30578512396694,94.30578512396694
ASN00011017	,106.72222222222223,106.72222222222223
ASN00012022	,129.64145658263305,129.64145658263305
ASN00013015	,163.92394366197183,163.92394366197183
ASN00014704	,201.5774193548387,201.5774193548387
ASN00018052	,115.43804034582132,115.43804034582132
ASN00018106	,109.20391061452514,109.20391061452514
ASN00018181	,96.74722222222222,96.74722222222222
ASN00019066	,141.33424657534246,141.33424657534246
ASN00022006	,115.92602739726027,115.92602739726027
ASN00023818	,82.9435736677116,82.9435736677116
ASN00024511	,94.96986301369863,94.96986301369863
ASN00026023	,91.91780821917808,91.91780821917808
ASN00027022	,239.8739726027397,239.8739726027397
ASN00029008	,185.7719298245614,185.7719298245614
ASN00029041	,219.02191780821917,219.02191780821917
ASN00031066	,162.75675675675674,162.75675675675674
ASN00033247	,164.69529085872577,164.69529085872577
ASN00036007	,164.4904109589041,164.4904109589041
ASN00039004	,155.3232876712329,155.3232876712329
ASN00041056	,101.87665198237886,101.87665198237886
ASN00041116	,88.2994923857868,88.2994923857868
ASN00041521	,98.95108695652173,98.95108695652173
ASN00044026	,144.84931506849315,144.84931506849315
ASN00048079	,174.0897435897436,174.0897435897436
ASN00051010	,122.32478632478633,122.32478632478633
ASN00053002	,103.64069264069263,103.64069264069263
ASN00058012	,156.02739726027397,156.02739726027397
ASN00060085	,121.12876712328767,121.12876712328767
ASN00061078	,125.61643835616438,125.61643835616438
ASN00061273	,147.76923076923077,147.76923076923077
ASN00061288	,124.61772853185596,124.61772853185596
ASN00062101	,70.51633986928104,70.51633986928104
ASN00063292	,98.09116809116809,98.09116809116809
ASN00065026	,108.67945205479452,108.67945205479452
ASN00068038	,130.7,130.7
ASN00068188	,135.07671232876712,135.07671232876712
ASN00070330	,71.19308357348703,71.19308357348703
ASN00071032	,-38.68316831683168,-38.68316831683168
ASN00080023	,98.85205479452055,98.85205479452055
ASN00082042	,60.326027397260276,60.326027397260276
ASN00082138	,81.88736263736264,81.88736263736264
ASN00083083	,85.95402298850574,85.95402298850574
ASN00085096	,116.73389355742297,116.73389355742297
ASN00085279	,86.02191780821917,86.02191780821917
ASN00087031	,91.03287671232877,91.03287671232877
ASN00089002	,61.88767123287671,61.88767123287671
ASN00091237	,67.69589041095891,67.69589041095891
ASN00094087	,16.60734463276836,16.60734463276836
ASN00094174	,52.4,52.4
ASN00097078	,38.6,38.6
AUM00011155	,14.875,14.875
AYM00089001	,-219.7027027027027,-219.7027027027027
AYM00089022	,-231.32644628099175,-231.32644628099175
