ASN00090014	,107.79154929577464,107.79154929577464
ASN00090083	,75.2958904109589,75.2958904109589
ASN00091223	,92.23901098901099,92.23901098901099
ASN00092012	,52.324175824175825,52.324175824175825
ASN00092027	,81.34065934065934,81.34065934065934
ASN00092033	,72.8840579710145,72.8840579710145
ASN00094010	,87.28333333333333,87.28333333333333
ASN00095003	,53.64542936288089,53.64542936288089
ASN00095018	,32.45479452054794,32.45479452054794
ASN00096065	,11.252199413489736,11.252199413489736
ASN00096071	,22.110803324099724,22.110803324099724
AYM00089002	,-194.77197802197801,-194.77197802197801
AYM00089050	,-2.142857142857143,-2.142857142857143
AYM00089059	,-66.64206642066421,-66.64206642066421
AYM00089611	,-106.34520547945205,-106.34520547945205
BB000078954	,238.43910256410257,238.43910256410257
BE000006447	,62.794520547945204,62.794520547945204
BGM00041936	,211.13131313131314,211.13131313131314
BGM00041978	,211.59375,211.59375
BLM00085104	,209.8447653429603,209.8447653429603
BLM00085152	,202.81914893617022,202.81914893617022
BN000005344	,248.12992125984252,248.12992125984252
BOM00026763	,29.61627906976744,29.61627906976744
BOM00026850	,34.772602739726025,34.772602739726025
BR000082704	,193.0,193.0
BR001452000	,210.0,210.0
BR002047016	,186.0,186.0
BR00C5-0040	,160.33333333333334,160.33333333333334
BR00D8-0390	,211.0,211.0
BR038217420	,215.0,215.0
BRM00082825	,182.0,182.0
BRM00083344	,167.66666666666666,167.66666666666666
BUM00015502	,None,NaN
CA001016120	,65.57534246575342,65.57534246575342
CA001021265	,68.4573002754821,68.4573002754821
CA001025234	,-34.41717791411043,-34.41717791411043
CA001025240	,53.36986301369863,53.36986301369863
CA001033232	,41.800554016620495,41.800554016620495
CA001046390	,71.56593406593407,71.56593406593407
CA001048898	,15.115068493150686,15.115068493150686
CA001060841	,40.66301369863014,40.66301369863014
CA001060901	,57.21917808219178,57.21917808219178
CA001063496	,65.08552631578948,65.08552631578948
CA001068131	,29.0,29.0
CA001075253	,-4.532967032967033,-4.532967032967033
CA001077500	,-5.652054794520548,-5.652054794520548
CA001092905	,-24.671232876712327,-24.671232876712327
CA00109QJ3G	,-11.143250688705233,-11.143250688705233
CA001101158	,75.9880239520958,75.9880239520958
CA001104488	,63.36986301369863,63.36986301369863
CA001106180	,61.0625,61.0625
CA001107680	,59.657534246575345,59.657534246575345
CA001107689	,70.96385542168674,70.96385542168674
CA001107878	,63.36705202312139,63.36705202312139
CA001113539	,23.785714285714285,23.785714285714285
CA001116062	,27.894736842105264,27.894736842105264
CA001121090	,-27.54794520547945,-27.54794520547945
CA001123469	,0.4945054945054945,0.4945054945054945
CA001123982	,46.421875,46.421875
CA001125779	,-23.06451612903226,-23.06451612903226
CA001128551	,38.97260273972603,38.97260273972603
CA001130771	,-20.835616438356166,-20.835616438356166
CA001130975	,-14.98583569405099,-14.98583569405099
CA001141457	,36.46978021978022,36.46978021978022
CA001145303	,33.3125,33.3125
CA001157630	,-17.635616438356163,-17.635616438356163
CA001158692	,-1.7361111111111112,-1.7361111111111112
CA001161104	,-29.587912087912088,-29.587912087912088
CA00116146F	,16.680672268907564,16.680672268907564
CA001163780	,34.868493150684934,34.868493150684934
CA001165793	,-39.49230769230769,-39.49230769230769
CA001166912	,-21.304945054945055,-21.304945054945055
CA00116L87J	,18.016528925619834,18.016528925619834
CA001173242	,5.0,5.0
CA001176749	,47.152727272727276,47.152727272727276
CA00118BHQ1	,-3.6893203883495147,-3.6893203883495147
