AEM00041217	,206.68965517241378,206.68965517241378
AGM00060419	,90.02020202020202,90.02020202020202
AGM00060425	,127.12110726643598,127.12110726643598
AGM00060467	,132.9255319148936,132.9255319148936
AGM00060506	,88.60481099656357,88.60481099656357
AGM00060560	,108.20588235294117,108.20588235294117
AGM00060581	,152.15129151291512,152.15129151291512
AGM00060620	,154.6228956228956,154.6228956228956
AJ000037895	,78.25714285714285,78.25714285714285
AJ000037907	,98.26605504587155,98.26605504587155
AM000037682	,19.78676470588235,19.78676470588235
AM000037871	,96.20689655172414,96.20689655172414
AQW00061705	,250.5095890410959,250.5095890410959
AR000087129	,142.6767123287671,142.6767123287671
AR000087270	,151.36438356164385,151.36438356164385
AR000087534	,103.5068493150685,103.5068493150685
AR000877500	,93.82465753424657,93.82465753424657
ARM00087046	,128.4978540772532,128.4978540772532
ARM00087322	,None,NaN
ARM00087532	,87.5037037037037,87.5037037037037
ARM00087640	,87.35616438356165,87.35616438356165
ARM00087784	,80.65116279069767,80.65116279069767
ASN00001009	,228.8846153846154,228.8846153846154
ASN00001021	,209.69972451790633,209.69972451790633
ASN00002014	,210.3102493074792,210.3102493074792
ASN00002056	,220.56497175141243,220.56497175141243
ASN00003007	,219.15320334261838,219.15320334261838
ASN00005026	,207.55616438356165,207.55616438356165
ASN00007045	,169.6456043956044,169.6456043956044
ASN00009037	,124.05,124.05
ASN00009058	,114.52777777777777,114.52777777777777
ASN00009064	,146.3988603988604,146.3988603988604
ASN00009151	,132.09883720930233,132.09883720930233
ASN00009172	,126.43801652892562,126.43801652892562
ASN00009193	,148.19426751592357,148.19426751592357
ASN00009538	,100.43287671232876,100.43287671232876
ASN00009592	,106.32328767123288,106.32328767123288
ASN00009754	,92.4969696969697,92.4969696969697
ASN00009877	,112.78236914600551,112.78236914600551
ASN00010582	,98.15342465753425,98.15342465753425
ASN00012046	,148.6611570247934,148.6611570247934
ASN00012052	,133.456,133.456
ASN00013030	,211.42045454545453,211.42045454545453
ASN00014401	,244.03154574132492,244.03154574132492
ASN00014707	,190.18591549295775,190.18591549295775
ASN00014938	,202.60714285714286,202.60714285714286
ASN00015085	,187.06849315068493,187.06849315068493
ASN00015502	,156.4269340974212,156.4269340974212
ASN00015652	,155.00274725274724,155.00274725274724
ASN00018040	,109.31353135313532,109.31353135313532
ASN00018115	,139.1150684931507,139.1150684931507
ASN00021043	,130.9696132596685,130.9696132596685
ASN00022015	,106.40265486725664,106.40265486725664
ASN00022807	,125.40384615384616,125.40384615384616
ASN00023020	,104.77880184331798,104.77880184331798
ASN00023083	,114.24722222222222,114.24722222222222
ASN00025507	,92.84383561643835,92.84383561643835
ASN00026005	,104.2,104.2
ASN00026026	,113.32054794520548,113.32054794520548
ASN00026089	,82.52522255192878,82.52522255192878
ASN00026095	,98.99261992619927,98.99261992619927
ASN00029038	,200.98837209302326,200.98837209302326
ASN00031108	,163.07671232876712,163.07671232876712
ASN00035059	,135.68975903614458,135.68975903614458
ASN00035065	,141.49027237354085,141.49027237354085
ASN00039304	,217.24770642201835,217.24770642201835
ASN00040093	,135.45205479452054,135.45205479452054
ASN00040126	,156.72876712328767,156.72876712328767
ASN00040282	,134.5425101214575,134.5425101214575
ASN00041023	,130.45753424657534,130.45753424657534
ASN00041038	,162.79605263157896,162.79605263157896
ASN00041044	,98.37087912087912,98.37087912087912
ASN00043015	,117.84905660377359,117.84905660377359
ASN00048031	,140.35915492957747,140.35915492957747
ASN00050014	,116.14246575342466,116.14246575342466
ASN00051049	,110.83473389355743,110.83473389355743
ASN00055024	,124.73972602739725,124.73972602739725
ASN00056002	,77.09972299168975,77.09972299168975
ASN00056017	,77.76986301369863,77.76986301369863
ASN00058009	,169.16528925619835,169.16528925619835
ASN00058057	,120.73901098901099,120.73901098901099
ASN00058063	,128.45015105740183,128.45015105740183
ASN00061051	,80.87671232876713,80.87671232876713
ASN00061363	,86.82685512367492,86.82685512367492
ASN00064009	,93.3984674329502,93.3984674329502
ASN00065035	,118.50903614457832,118.50903614457832
ASN00067033	,115.61917808219178,115.61917808219178
ASN00070015	,69.34615384615384,69.34615384615384
ASN00070312	,39.94961240310077,39.94961240310077
ASN00071041	,30.48148148148148,30.48148148148148
ASN00073054	,106.33698630136986,106.33698630136986
ASN00074128	,94.87397260273973,94.87397260273973
ASN00074221	,98.45879120879121,98.45879120879121
ASN00075031	,100.14956011730206,100.14956011730206
ASN00082039	,70.82191780821918,70.82191780821918
ASN00083023	,78.68660968660969,78.68660968660969
